date,title,url,source_name,language,keyword,event_name,relevance_label,risk_score
2020-03-16,"In Kentucky, gas prices plummet amid coronavirus spread - The Courier-Journal",https://news.google.com/rss/articles/CBMitwFBVV95cUxNT1FuYlRlUUFESTBlTHNpRG52TFlhbDFiUjFodi11YmtuYndWdWJGRmtFcVhtMHFkTzJfTnlqTGtrUWhrYmRIVnkxVWFRQ1E2ZWxPcUYxRjdsM2tNa1Flc3hMRXlzYnlNcWhRWDdVbFBRRm5pd3RZTEhSNFZYVkFvMzgwMm1aLUhSSGV1UFduemFuSTFiZ25tNGZhVXMxOTJrUG5nT1EzZmktd3JwYmpVTi02WXRwOHM?oc=5,The Courier-Journal,en,COVID gasoline price,covid19_pandemic,relevant,0
2020-03-16,AAA Fuel Prices - AAA Gas Prices,https://news.google.com/rss/articles/CBMinAFBVV95cUxQRjdYTVVnNk1iTTZHakloUFRrU3B1LWNNTmZEN1FWRHdEZlhhS29WNjZ5cm11R2c5VWtqaDVwZVVpMkhSS19vUGpKY2hrRmxCSXl4c0Y4bkFVcEtIZGd6NEV4a3FlYllNbnVST2VQWUc5VDc2c2Vqak5fOUFqNklQbF9zdWxnYmhWb1QzNlhyOUI4Mml0Qmk4YWx5Rjc?oc=5,AAA Gas Prices,en,COVID gasoline price,covid19_pandemic,relevant,0
2020-03-17,Gas prices drop in Pennsylvania amid coronavirus outbreak - LancasterOnline,https://news.google.com/rss/articles/CBMi3wFBVV95cUxPbUx1eGdEblBHRjZVVW9NN1BELUIyNWwwdFh4emxwdXB5VUhUcjh4WnpJUWpwWW5Uc0NVYXFCX281dzFIVld3QjFBWXlQYm1ramQyemxfRzQ5Nzd6ZWI2T0JRVFRlc2RPY3VXNjZQcGk1MGYzOF9PZEx5c0wtVHhsRGdYZFZRenBOa2Y3RXNWbmNOY3VDQTB5M0JJcklFdzFoWjRMZmlWMjdYbFNXaE5TYUJiNm5KOHdsVzdCYWhQMWRRV3BqS2tWWVR4Qld5U2I0U2EyZGhNQzU4RFFWcjZZ?oc=5,LancasterOnline,en,COVID gasoline price,covid19_pandemic,relevant,0
2020-03-17,Oil prices could hit teens in coming weeks as markets crater over coronavirus and price war - CNBC,https://news.google.com/rss/articles/CBMizAFBVV95cUxOdVdKeWw0MnNibmF5M3JIclhCMVV2LUpscWlseWhuVmd3NFJZcFQ0czNFUzhYN1BuYUV1LVRuX21xUlN0TEhULVlSV2c0MXhGamFOVW1hR1luV2tiaTBoOEpUd3J6aGFEekt5Mkx5UTZDTF9aTjM2MDZMQy1FamotTXVBcldTRi10SW1EQkRlVWpYeTJDQ0IzeGY2cFVBbF9CaEVfeFlhTFduSEtzUWxUR2lLUXhSWkxMa1FlLVlLbVhNck51M0ZZenBNcVXSAdIBQVVfeXFMUGItSnFUMW9rS3AxS2lrMUl2Q1d0Wi1oSDFXVVprLVhLWUNSOTA0Nnc2Zzk4OEJscGh3NVJ2MVVreHZxMGVsNzZqWndlZEpCWmFKUmh4UzJteDBya0syQlJkRHlhUThHeEJ2c25UZjRRMi0zR2tWTEdnUUNqZXlPMndZb2lTbHVjbUJNU3pnbG1RTFRDN1FMdFVKTWlHS3NwSTZvdHpFWnhwV3JwVVhxcWpNMDJpaEY0bEJqdzBRa1BycXVaSTlXVDVpaWpxMnJBc3BB?oc=5,CNBC,en,COVID oil price,covid19_pandemic,relevant,3
2020-03-18,Crude Oil Continues To Crater As Short Crude ETFs Gain - ETF Trends,https://news.google.com/rss/articles/CBMirAFBVV95cUxQZ00zd2laNG9uQXlmczF5RGpTNXEtZ0lCYzRpY054Wk0tMHRGMXNjY0ltYzhINlFwcEJ0NURBZHBtSlBDZWxMeXZCakplV1ppbEhidlA2c1dsMW1IUGZ0azNtdzI0Vkhhd3FNSHhzQjFnTjdpVDQ5emVDQ2Y2OXNVTXJYRmpkRTIwNmhBc0d0NXZ1MzlodU9Zdk0xSS1GUFNFWmNGMVNzS3BZbm500gG3AUFVX3lxTFBaWmExOF9Vd1VPa1B1eFRkTjFhY01VUVlHN2lEZG03THVXZVF1QzM5TDNOYzctZk9vZTRDQUlVQzNWX2NwNlFhcDFzUXY4Snhta3lTVFQ3TnZQQXpXQkRmQ1Q1WDBCUC1tX3NHTDJDQk0zUWVxeEVLVHVOb3NvbngyRjg2SFZqUG9hSzR2amlvcGNDSTFWaWxRR3diSVpYTFY5S2Q0aEFJY2FpWmg5LWlGMjZwY3c1TQ?oc=5,ETF Trends,en,coronavirus crude oil,covid19_pandemic,relevant,0
2020-03-19,Gas Prices Plummet Around the Country as the Coronavirus Wipes Out Demand - U.S. News & World Report,https://news.google.com/rss/articles/CBMi0AFBVV95cUxNYVhENmNZXzRIanpNQ1EwclYtc010blBQaHRHX2VOMWd3R0N5aE8tYWpzRnRpbE94MWZSZjdteEZibU1fcHZKekVLUjJsUDhpY2Y2ZkhEVVYweExhYTF0VmVMZkV0TjhXbFNUTkFUMk1GNEUyYkZRT1ZaSWY3dVFQM1VPaXZmRFpwMHo4dEIydkcxdFZTN3Nhd0wwMGRvYzY3djFSUDAtYkYydkUtdjR2QTVIQ256ZUprck1YM19GdU1RTW10R0pMVFZYRWx6YUIx?oc=5,U.S. News & World Report,en,COVID gasoline price,covid19_pandemic,relevant,0
2020-03-19,Gasoline prices drop in wake of coronavirus - Boston Herald,https://news.google.com/rss/articles/CBMijAFBVV95cUxONFRKaUxQLXhNdVNNM0wycjZRMzhqWjZzZXByQjl1VWU3alJRaFpsN2RuNHdybWNYVDFENEFQalpVdjQzbkVUWXJZOHpackZwQWxkMHJCMFhXbW9ydE5jRUo5M1gtVFQ4QVhabldxTDlMbkwtRFROSUdqUVBrYnNnRjk1SzBnVWRZQkxVZA?oc=5,Boston Herald,en,COVID gasoline price,covid19_pandemic,relevant,0
2020-03-19,COVID-19 and broken Collusion: the oil price collapse is one more warning for Russia - Bruegel,https://news.google.com/rss/articles/CBMiqgFBVV95cUxQTHJnQUIwOFhXRU4wTF9tU1dObnRzdTVmTEkwcDdNb0pSR2RsVlJ4Yi1sSmRKOEMtMElMbWtlM0hRcEdTajNQTm1NMmFpTkZ2YXM3VXNaY3hPUHBSTkJUWHBRcmtZMjk4OHR0YU1QYy1YVkVMcGg1cXdOU09FY0RVTU5Pd2QzMjYzb2pnanplR1VFbWl2dGJDSU5NVUJDbjlRTVBXc1RwOG94QQ?oc=5,Bruegel,en,COVID oil price,covid19_pandemic,relevant,3
2020-03-20,Average gas price in Michigan drops to $1.90 per gallon amid coronavirus pandemic - MLive.com,https://news.google.com/rss/articles/CBMiygFBVV95cUxOOExraDQxVk45ZXowUzNIZ3lXbVF0bUt5cjh6YTVRX3ZicXlwcHJMa256a19TV2Jzb2dQSEZVYVZxWG5Hdmx6SUxnM2pOTjAwVlNneUFscnpZdjJ5TUZvb0hXNlF3Z3pMMGNRaEVuOGgxWm5hT3pkVmhhWmNhRUZnUTgwN0FXUlZyeEhUeDlKMU52TVA4Y1BQaThnMDJFc0NGcEdnQzhnVWd6TEJmb1haUnhSNmNBZ2RvN2xyVkg0SnAzeWRCckp5VGRR?oc=5,MLive.com,en,COVID gasoline price,covid19_pandemic,relevant,2
2020-03-20,Gas prices plunge as demand drops amid coronavirus outbreak - Los Angeles Daily News,https://news.google.com/rss/articles/CBMingFBVV95cUxPQTZjTS1UdjJiVzR2X3B2M2ZYMGtYRlZoTHZvdnZzMER0Nnl2aWxFWWkySnNobFhvODdCMnFrS2J2RWJBVXdsQU5QWHN5NldjLXNKY1dsaW9ZVVJxOUUzUVl2UHctS1pIc2lpZjRoSFlDSW5JOUtQdlJVeEdOcnd2SGlLX1RsRFNJUjd6MW1wRWlFd2lpWDlvMFg3d082UQ?oc=5,Los Angeles Daily News,en,COVID gasoline price,covid19_pandemic,relevant,0
2020-03-20,We're Barreling Toward An Epic Glut Of Oil - NPR,https://news.google.com/rss/articles/CBMiigFBVV95cUxNQkprU0g4V20zNlEtMnNudWI0Q3lWSS0weS0yR0RlQ0RPYTlZYVdQcDVzWTlVSkZnMWRwV3h0WDlpLW5NcDFwajB2UGczb0p0VTlmWG1Wano3emFmSHVPQUNRWTItcmhMNE9nNzlfZmlBUlBGRWJiRlpVNzZrdlFTUDhlTURzVlhlTnc?oc=5,NPR,en,coronavirus crude oil,covid19_pandemic,relevant,3
2020-03-20,Could the Coronavirus Push Nicolas Maduro’s Regime Over the Edge in Venezuela? - Time Magazine,https://news.google.com/rss/articles/CBMiakFVX3lxTE9PVFdxTnVOVzl4OFpYSVBseGVGMm1LT2w3X0NqY1JlcF9PNGg3Q0hWeTVQWHVSR0FGODJmMEVNa0ozbmdERW1pUGNldWRuOGZia29zTFVKV1FrWmlYRmJsUThhVXZ6Sm5UX1E?oc=5,Time Magazine,en,coronavirus crude oil,covid19_pandemic,relevant,0
2020-03-20,Gas prices drop below $2 in 19 states and are expected to keep falling - The Washington Post,https://news.google.com/rss/articles/CBMihgFBVV95cUxQdUtERXhqcGc4SWNHMGN3ZzMtV25iQXh1TlZwQUFIN0JMQ0UtaG5TcFI2aFE3Y3FXMGRNS1NDOUVCNUQyb1J1U1QzWVNPalAweXFYeE5qSENMWjVuVmZ6LW93MjVNMXdrMnVyYmlXMnJFbXBsajkzT3FaZUZaZmY4czM4LXFlUQ?oc=5,The Washington Post,en,pandemic oil demand,covid19_pandemic,relevant,2
2020-03-21,Oil Nations Scramble To Beat The Coronavirus - Crude Oil Prices Today | OilPrice.com,https://news.google.com/rss/articles/CBMilwFBVV95cUxORGdSaFhhRDdYVGV2UHNKeVoyaHZwWnV2T3JtMVNoODl6Q0NQSHBrd2hWX1U4NHdUR3YyR2V5YkYwblZ6V1ZYVk1nQ2x5M09JTWhzMVkyY0NyYzZaX3Y5T25aY0dfbjhaby1kRHowcF9MWmVBZlNIdFhJZGl1YXBGbmZpYlBoV0k0RUxwVF80RDZ2UVJDRDU00gGcAUFVX3lxTFB3VDlWd3M2TW5NS2hDeTIxc2lMNFpwSmZ5d3lWSV9VbE1jWm1DbGlXQVU1Vkh6QlBWQS03U0RROFFOSzFqdGZDbjJkbFROUGh1Y3VjZ1VrbWFDbWFPZFdleEZYejctVklFRENhU3FNME5XOF9rLWxLRWRrYWFBX1NoS25ocTQwTzh2WXY4YjF3SnJFNV9mU1JCZXlINg?oc=5,Crude Oil Prices Today | OilPrice.com,en,COVID oil price,covid19_pandemic,relevant,0
2020-03-22,Lower For Longer: COVID-19’s Impact On Crude Oil And Refined Products - Forbes,https://news.google.com/rss/articles/CBMiuAFBVV95cUxNMldWcUdvcy1URnY3cnhfMkNENkhfaHhLa0RwQ0lFdjY2VGgxWVZpRzBEYUR6blZ2aHR0N29wLVZZbkRiVHJVY2ZhOUZYbkxzRi0zaGxROXplMnlJcnJsRXAyalNFT1pKbDV5ZTNpSkFwRzhoVk1ybjBMeFExYWZrV202R0xGT2hKNERZQnBoemkxS0ZMUlFrTDBNNXZJNDJjYTduYWNPbXNxeXJ6TUJlRnd3LUpSaHBM?oc=5,Forbes,en,COVID oil price,covid19_pandemic,relevant,0
2020-03-23,Memphis gas prices fall as coronavirus outbreak slows economy; travel not expected to rise - The Commercial Appeal,https://news.google.com/rss/articles/CBMiuAFBVV95cUxQbENFdFVHcFMxdE80bjlHRHNTQjYta2ZMMVJXYk9wSWR5Zk5SVFY2RHU3c1Bxb0dGQ096UjlCcnNkeWlreUdsZVJTNC1QREFQNFF5Wngwc3VrZFR5QTZMb0ZwS0V1aWVVTW1VWDVsWnExdng2bWFnVkxPeUVJTFpSV2JmUFl0UkI4QXVxN2RBNjF2MTVoTE1qeFRWQVBFNzN3U2VaekVDcVZzT1Uzc2U2ZUxFMEpoRENS?oc=5,The Commercial Appeal,en,COVID gasoline price,covid19_pandemic,relevant,0
2020-03-23,Gas prices fall below $2 a gallon during coronavirus crisis says AAA - 11Alive.com,https://news.google.com/rss/articles/CBMi9gFBVV95cUxNcTJVZ2hybFY2TTZmT1R5QVRFZ1FfVy1EMG42MlJJOHJfTFZvMlJnX0FzRVpQelpobDdKOHBEcUotNVRWbHIyVkhKRVp3ZWVFaFhZeXlyY1ZvMXNEQ1h5ZVBXQmNIRy16SUhJbENjMFNUYm9jeUd0S3JER2FEYjh2S1g3ZFZKYzN2M01jTm9wZlBoVUF2ZDJfazNWSmozQ0lsYzlFalpRSHpKVEt0THFtQXFveGhER3JJRVREcFQ1TFJ2Y0JMNUNYQ2xDUWxzMHNBaXhIOERjZEVkNTVDLVJqc0xjbm1VS1J3ZlpKTGVhWWRkdmRIdHc?oc=5,11Alive.com,en,COVID gasoline price,covid19_pandemic,relevant,0
2020-03-23,Gas prices ‘collapse’ with lowest oil price in 18 years amid coronavirus and Mideast feud - PennLive.com,https://news.google.com/rss/articles/CBMi0wFBVV95cUxON196WmlwM2lmY19vcTZfRkpzY3ZZWmxFaGR3SFpoYlA1cmVKelJCU01YNmxuYXB0TWFvQXQ2V19CTjY3WFYxeEFselJYaDVLcFZIM0UxVUNZZ2FOQ29RQlUtckJJZUZDNi1tTWFNUlk0UmJDX0FtYnlIVGVhOGNTcXBqcFl4Nkx3T0hSTEVTYlVqeUxPaTZ6WlBSZVhhSWNhSnVieG5SeURWYk5NcjdISG9oN2l6RVlBV2ZGdjd5ZlZTcFkzVGpkSVJjenZHdFhYcjBV0gHnAUFVX3lxTE9hT1BjbUh1M0NxOTNfMFd5LWNldk9BWUhudEhWbEVLWlJCaUNFR0hwenIzbGZCeTBnUF9sRVBnQTV3ejloU1hiU1plUzR2bmhybW54MGhadC1pMkxxWVdWU2tvVWJCbHFrNnlCUThScExhY0h3UW9ROEs1cWpNd0dUSmktQ0FGaUx3bmNSdU1BaXN5Unpmd2V1OVJ2VTFSRjFiV2tIalBFdGJSSmYteFFNM1RWQUZtbmFWSUN2SmlIenAwLWNiSVJXdTVydmV3bUFzLVlvWGp3X29DR01vUUVPNFV3U29WSQ?oc=5,PennLive.com,en,coronavirus crude oil,covid19_pandemic,relevant,0
2020-03-24,"Report: Gas prices continue to fall in S.C. due to COVID-19, crude price war - WIS News 10",https://news.google.com/rss/articles/CBMimgFBVV95cUxQSEZMWjhUOXdXcHBRanR5S2VOYlV3em1HeXdaelgtSFZvZVBSc19jSnNkb3RfaTZiTDRYTWhHUl9Rc1NXTEhUWWI2LXJ6clctcnNmQVlqek1OWjVuY3h5UlFvTkd4VnlUMVpHQlVFcWxzY3RRWDRjcDk1TExKVWhRanBCQ05XTHpMMlNtdGk5X05udjBrLXZlaGxn0gGuAUFVX3lxTFBiMklFMjlTQnhGTFpyZHFlVDFOc2FlMmRBR1NlOHU1ZFlYOHFTNEo5RFBicUt0bDZSWDRaQkRWZWRVaWRLRXVOUVBCSDNSYTRaUmtnSVhBV0JvMjZpX290bmg3MUhiNktiSVlCLUJGaXFwdXNXOThkRlBEdW0tNzBCMllYRXpmX2swdVZhanlqd21MM25GZ0FqZFhCR3VnNWFiaW5MUmVWQ3NfWEtuUQ?oc=5,WIS News 10,en,COVID gasoline price,covid19_pandemic,relevant,3
2020-03-24,Gas prices could dip to lowest point since 2002 as people shelter at home during COVID-19 pandemic - The Suffolk Times,https://news.google.com/rss/articles/CBMi3AFBVV95cUxPZkpncGcwRkhKRFdMbzk3TUFGU2VPZ0xBQzl4VUp3YmlBLVNacTJKUTdIVEZaNHJmeXQ1c0ZXbEowcklvNkpfRy1fZEJCVHpfUVBZSi1VWldSN0x2N3VibzJEc3ZKSzczZHBBRzFCbTY2aDVTbUdNSWhpYmhWZkRJYS1mYkEzdmsxcXhBRnhqbGR4aDdPRkxYc0VQakljdHBUMGZ4ZHRqcnJDTDZwNW85UkxjNFlPZGJHbWdDZ1o5OGR4dm9tQ0ZiRXRZeVNRMElsRjhGT0dVLXNjbEZV?oc=5,The Suffolk Times,en,COVID gasoline price,covid19_pandemic,relevant,2
2020-03-24,Gas for $1.99 or lower? Coronavirus leaves prices plummeting in Pennsylvania - York Daily Record,https://news.google.com/rss/articles/CBMiwgFBVV95cUxOZS1QLW5NZXV6TzFPRlFBTEdfTkZFQ0tkTEtZWEYyaGVBbS03WDlsQ0lra0dHM3o2TGdnLVY0UG5SUVMtLUNRcGlrMEFka1dubU0tVmo5cG01cDYtcldGU3NjbGE5YnBjWWV1a3JFcDlnRDdFVjlkWXNWTWFURERuaWIwLWxGQTV3MUVrT2Q0Um5Oak1oNjEtR3JnNW05Smd6dHhMZnV3MlNrQVdqZl85SzNQRWJ1SEhRVThTcWdTXzl1dw?oc=5,York Daily Record,en,COVID gasoline price,covid19_pandemic,relevant,0
2020-03-24,The implications of the coronavirus crisis on the global energy sector and the environment - Atlantic Council,https://news.google.com/rss/articles/CBMi3gFBVV95cUxOaE9NLVdJTUdRbnR5VW5oVFhHWlprWEdMcGFiclE5djNDUTRlRWhLR1JiZ2pVdUdTUFNEaThlWUFnTGFMYVZDdVNTNGJ1bjNaNS05VjRxREZocHg1OE5JakI3U092V3M0cW9wQy1aOXpjcUR2S3hUazNFVTJoVXVuWjgzMVFvd1Q4UjFTOVBpRG8wQXVibE5TTFM2b1VFenZOeGVzYS1UTzVBcE42Nkl3S19IcEwzSTRMWm5MU0IzS2Z2VmtPb3h3V1kwNDRSWFdicDU4OVVCVTZhNkJ6akE?oc=5,Atlantic Council,en,COVID oil price,covid19_pandemic,relevant,0
2020-03-25,Coronavirus Shutdown Pushes Local Gas Prices to Less than $2 Per Gallon - San Antonio Report,https://news.google.com/rss/articles/CBMiogFBVV95cUxOaVdmNDNFOVJsZ2RUUktENXFxQmZ5UnBNR1RkYXpOR1lGSHZSU2J4TUpNeWpvWVBCNjlXWjU3UnJ2ZWlsVTFTbmJOT2ZZeXlZVXVxQjllNk1OZzRieHVWdV9Fd2dHcHQzUDhRZW42R29meXNkQjNNc0l3R3JOV1c0cHRQOVgwVDZrVUE1Q3h6YjRmSF9pa2tSdnY4cWVjRFN4VWc?oc=5,San Antonio Report,en,COVID gasoline price,covid19_pandemic,relevant,0
2020-03-25,"The Oil Price War of 2020: Winners, Losers and Ways Forward - Russia Matters",https://news.google.com/rss/articles/CBMikwFBVV95cUxQRk9OSERTYzhEZWJjTTBPTXNMWXQwM1VaR2R0eWZ4X2o4b01RVWV6bUhPYi1yTzQtMGdqMjJqcGx1ZWFXcFM3LVpBLTBZQ29ral96aWVOOVVGcUhaeGtHQUdfMmlCajVVMHFIMzZyVVhST1I0S3B0enlzcEJlcFpEdWV3R2podFhueXFLajV2blVieUk?oc=5,Russia Matters,en,COVID oil price,covid19_pandemic,relevant,3
2020-03-25,"To fight coronavirus, Azerbaijan passes the hat - Eurasianet",https://news.google.com/rss/articles/CBMieEFVX3lxTE96Y2M3QlVxX2ZLR0ZkWnhqVjdCN2t4Tzhrd291dkd5YTlnOHlnQllSN2V0T3NQR3RqRUxuWHpRX0k5azl5amRVSV9iQTg3c2dvX2JTc3RjSERXeGlyUG5STWJrT1oyZFg3V2xKV3hGMXNTa29VVDlaNw?oc=5,Eurasianet,en,coronavirus crude oil,covid19_pandemic,relevant,0
2020-03-26,Gas prices dip below $2 a gallon in some parts of the Lehigh Valley - Lehighvalleylive.com,https://news.google.com/rss/articles/CBMiwgFBVV95cUxPNmZMLVBFN3hMVWZORVBtaFRHbUNwWFg5bTY4SXRwWWNncWwxRTBsYlVOdjRkbHhaR2E2b0s1ZENDaXdoSUxfM1VIUUJaNWdVRVpva2FTTm5nbThNTWpKMzNja2J2cEgyVTFjZlBWbHJ3VHpUWV9hWkNwV0FOSm9yTldYZmNFMVdIQkVzVTZkOWZhVVowLTNIX2h5OWY2alFBajBuamZ3TWJHSHVwZ0JnSWozTzFVdUJKNVBPUmIwUXNYUdIB1gFBVV95cUxNTzZUdWNfejJ2clVHUk42TE5ibFptMm9nU2N3TW5GaDNIRWpvb01tRjVaVzdGa01hbmFKLTZNTUhuUUpJa3hsZGRzLVNXUWc0b3h1ZWlZdjhBcGRJOFUzcXJRbzNwcVpiT0EwNkdwSFE2X1RMb01KT2FfZkJKTmZYWGlycDFnbDM0SWdieEE3S082UTZFYUF1ZXBSenYwZ2RGZEFNRlM3UU9HaVB5bGpBUTU0ZWY1b2pNeEVFeXdNdmw3ZlRNc1ZZUHpJTGFGMUc1dzJ6ZXpB?oc=5,Lehighvalleylive.com,en,COVID gasoline price,covid19_pandemic,relevant,0
2020-03-26,Coronavirus case reported in Crane County - Midland Reporter-Telegram,https://news.google.com/rss/articles/CBMikAFBVV95cUxPZlRIa2IxWDlJdTlWbUpEdGxscWNSOGdENERlVC1jSDFLZGNSaTNQdHRqb2d1UmZFaEcybGRyWmlJSTBtY01lVDRnalBXdHRmSnZ0TnZyM050U3dESV9zYjM1Yy1sOTRXM25nVThVQl96V0E5SHZwY2dxZE9ONjdPQU5iS21YUmdyTG16T0FMUHY?oc=5,Midland Reporter-Telegram,en,coronavirus crude oil,covid19_pandemic,relevant,0
2020-03-27,Gas prices drop across the St. Louis area - KSDK,https://news.google.com/rss/articles/CBMiygFBVV95cUxQc1JLV0tXTDRnRHJoaXMydjBLWmxKWTJaX1Zxa0JKMno4anJIWE15UUt6VmpYTm9mOTZHT0RDWUpqTVoyRi1nVFNKVEJpbFpGVGZoTWNjeGhjLXpPZnV6ZlRob2U2d29YdnVEbEk0MlhFNUdsNkJiNWFOX2xuM191V2ZyUHp6RjFGWlM5eC1lYXp3bGJHdWd6Z3RCMFppMGhoSzY4T2VxV1pxLXhKdldCVk5aNzNYY1RTdDJhbWY1Y3BiYV9Ud0Vod3pR?oc=5,KSDK,en,COVID gasoline price,covid19_pandemic,relevant,0
2020-03-27,The Oil Price Collapse Could Reshape Global Natural Gas Markets - Georgetown Journal of International Affairs,https://news.google.com/rss/articles/CBMisAFBVV95cUxNWnREcmlRSFJHX1BDM1pvd3M1Y0k5VEdXTVNXN0hLNU9xNEtZcWJ6Z09wR0Q1MVBDa2dlVkFfMFBCbHI0N1FhQ0lHYVlnR29lbjRBMjlDV1R1MGxJWVRmVkxxQXVpYzJsWFNNcGRMRTVQWmlYZl9UTDMtS3VWZlIxN0FPZEpGNnp3Z01oNVp2YndkU1VHSmxmU0tZaTFjZ0ZMUURDeFdzSGVfbmtqZzhhQw?oc=5,Georgetown Journal of International Affairs,en,COVID oil price,covid19_pandemic,relevant,0
2020-03-27,Oil market volatility is at an all-time high - U.S. Energy Information Administration (EIA) (.gov),https://news.google.com/rss/articles/CBMiY0FVX3lxTE9nejMwMVNjbmJsNEZSblg5M1hQMjFyYUxoZGpZWHl6a3h4cFlCM3NNOVlCem1SQXlfQmE0cTRxblJmU1Z1c2tBNEJzNzhYM3dJeW50VTNXTGhXUnFPUHBUWDh5TQ?oc=5,U.S. Energy Information Administration (EIA) (.gov),en,COVID oil price,covid19_pandemic,relevant,0
2020-03-28,The history of hand sanitizer—how the coronavirus staple went from mechanic shops to consumer shelves - CNBC,https://news.google.com/rss/articles/CBMiogFBVV95cUxNVldJbkhOMl9ZOXgyQ2ZDd2VkN3B4RkVzRXpQMWdSV2V5TWp1a1pNWXhkdUVZSXdMRHVJMjZOVFZyUjNyUE12YzJ0dE1zTFVaNjJsWGJGbmVqMnZPRVViZ3d2bW9kcVJfc3RWd2h4ekV6cUxQQ3NmeWU5N2duaUlYYXNKYWlhTXcwenY2WV8wQS1VWHp3djc3MmFyX2pZTmZzVUHSAacBQVVfeXFMT3Y1Tk4wQXZzVU16aDFsZ0lqU2dSQ2JBY3pGOHZoWXRmOVFxREFCT0szM0ktZHMxQW41Znk0RkNobXd6M3ZIVDhTSUhvNzFQclVCWWhncUhQT0dEQmE1V3RMc0FqZ3pndkpKbmFxY0dDR01zMWpfUGlEaXlFa3RpeXMwOHhKSkFLaUpOM1ZJWVVGYTdscWtlZ1Y3ckxfei1LZnJMUkJSbDQ?oc=5,CNBC,en,coronavirus crude oil,covid19_pandemic,relevant,0
2020-03-29,Texas gas prices dropped to its lowest level in 4 years. What does this mean for us? - KVUE,https://news.google.com/rss/articles/CBMi_AFBVV95cUxOai15UTdIYkdwSGVnVEFoZDh4VF9qVWJ4NUF6UEYyRkY5RjVjRVNzZmZoTmRKRzJmUGYwVnJkVzJROGdUclB2cEZJZEtHcnhmY1liR2c3elhOejdxMlBodFVtVDZITXZ2NlJIWlZuaGdDMVNLeFpubkx3Nk5qWlRmSllhdy1XUm9KUlFKeFFzaU0yLTdkZ1VOYUpFR1pDT0MxemtqaXNrNDlJR2ZpS3d6M0J3Vk1xSmtQaGswUGRWOUp3d1UwUFZ4NE5OUkIya1lNTlVyX1VtcXZhallUd29vYllYdDBReks5elBjNjl4cGt0VmxDUFlvenotZEw?oc=5,KVUE,en,COVID gasoline price,covid19_pandemic,relevant,0
2020-03-30,Gas prices ’sink like a rock’ in COVID-19 slide - Southwest Times Record,https://news.google.com/rss/articles/CBMihAFBVV95cUxPUTI5QlItNi1FcFotbjFYUWI1YnN3ZU05LWM0RzFqUzMyX3lzb0lscEJoX0pfWTF0d2xsbzlNSXIyYzFxbEI2U1hmeEpxNEQ5Ukd0blpfMnRuTmxCZmd2Z3dIUjItYjBmZmpfb0I1c19VZFpVdWRMaWFEaXRvN2RVOE55dlc?oc=5,Southwest Times Record,en,COVID gasoline price,covid19_pandemic,relevant,0
2020-03-30,Oklahoma's gas prices lowest in the US as economy feels effects of coronavirus pandemic - KOCO,https://news.google.com/rss/articles/CBMiwgFBVV95cUxOWWtEQjMzOTl5YjBsY1pXbkwxTDhFYzV3dmN0eHpVOWtNSFFwVDZteWt5a1RLNG82clNCYndEZjVLQzN6YVRLbHpndWI1RUNBS3FVVjRCVGtPOUV2cllGSS0xS2FZeXI5VWZ6aE14RnhGakFrS3EzSDMtVE5XUFJoYlBYS3laRVZGcDlDU043cFl1THYwZkdhdnhraXp1dVJjdlc1MDctWFVaNUhtR1JmdkNsTTJOZVNPQ1dFRzBScmc1Zw?oc=5,KOCO,en,COVID gasoline price,covid19_pandemic,relevant,2
2020-03-30,Maine gas prices dip below $2 a gallon - newscentermaine.com,https://news.google.com/rss/articles/CBMilAJBVV95cUxQLTZhc0Z6MHVIQTNyd2hHZmZ4UVJGZnlxWmN4U3NmWVZPTU14cEJzODZFNE5tRks0aVFYcm5RUVhLTzlzZDRKMWZYWHpHUVRwRFJ4TG1PMTZqWThrQjlfWktMVHlVUTVhc1BidkNjQTR1UjJMQUdCNWwzaGRsMUR0UHBLNm13RFJQcjZhUGNKMXFlWk95cGl5SmVtM1hYaFdBVnE4RnhCSm9wODk5ekhYNV83dnRfNVBlU3JNU28wZ0pUcjlzRjVUVDNTejFIek9SY2pVbmIweTh1eGZ0ZGQ0TmpacC16OFJiTEx1UlJ1MnlKRjRMYWlqTElvekp5R21FbWNQaDhwaV91UXpNYnhtMjdpMGg?oc=5,newscentermaine.com,en,COVID gasoline price,covid19_pandemic,relevant,0
2020-03-30,Gas prices falling in Tennessee as COVID-19 slows travel demand - WVLT,https://news.google.com/rss/articles/CBMisAFBVV95cUxNb1VhQzlQTkdGVldqSzBXdy1WU0RhRTZrVTVwaTA1ZHNZNVJ4aVc4TEtDNzEzX1RwWVRhLXZoMVdLTFY0enprN3RFYWFnWG91UHVMR1N1RkxwenQzSlZCelkxaG5BRlRWellTa1A4M3ZaOURIQ0Zfd2lLQjdNbmJOa0F6MEwyVFBybW5XOF9KZlYtOHFYUG5vQUFXU2lFWndFVUlDMEhlTEMyazZGX091UA?oc=5,WVLT,en,COVID gasoline price,covid19_pandemic,relevant,0
