date,title,url,source_name,language,keyword,event_name,relevance_label,risk_score
2008-12-02,GCC & Levant – The fog of financial crisis - Executive Magazine,https://news.google.com/rss/articles/CBMijgFBVV95cUxOS24tclh2em9JTDEtcURsT1l5UmIzcGlsQmdtVWV6YXJRWDUzR3htai1XeWZVRkpHNlRETEVPLVhGc3JxWFVsNkFMWUstNEpOQTg5Z1NPSWJYZGpiaGNrakNEY3luVHBoWHVPMDdZNW95a0xuaVRPeks1ekJ4TmxmQktkNlMyNVdPQjFtVEpn?oc=5,Executive Magazine,en,global financial crisis crude oil,global_financial_crisis,relevant,2
2008-12-03,MENA – 2009 to tally the toll - Executive Magazine,https://news.google.com/rss/articles/CBMihAFBVV95cUxOUGYwenl0bExLZThRQXJhZTJrQXg5VGZBaDhvYkFwWXl4bl9rbl9EZFN4X2NZQjhoQk52NVBwWVYwU3ktNW82WGVaZkFGMm51TnJHbTRzX1NMSVRKTTVFU2hJaXlGd3FmUFlSN1l1Z3hkdDc3NFkwVUhWR0pZWDc2QU9lSmg?oc=5,Executive Magazine,en,financial crisis oil price,global_financial_crisis,relevant,2
2008-12-03,Overview – Paltry protection - Executive Magazine,https://news.google.com/rss/articles/CBMifkFVX3lxTE1USmxkamRHN0JOUGJhQnBkekx6U2lBNVhVOGQxUUlYNVk0R0k1b09ieTBSczdLbjVkSGhRR3I1RlpaS09kWG9KUzBfbEN4TlhsdW5yQzhGbG1CSHExQ3pIUjdQSzFzZkVQZ3M1dFFZWFdmRHoyTkRwV3ZHRE02QQ?oc=5,Executive Magazine,en,financial crisis oil price,global_financial_crisis,relevant,2
2008-12-12,The Global Financial Crisis: Causes and Political Response - Real Instituto Elcano,https://news.google.com/rss/articles/CBMiqgFBVV95cUxOdHN5Q2ZCTDVMMHR4RnBmNUcybnBXWUItMXEzUmxEazlOZlNoNWhsWnBtcENudkhrUm9sQnBha0Z0blQtS0tPbExKcDI2RVVpeUdBeUVzdnVVNHBrcDljbDcwa2JGbTRfWWoybkE4bGVsNWM5WVJOQ3ZCR0FYQll4QjQwVXJoR1Q4bEtnYV8tSnhYLXpYWFZTSDN3Mk81MWVpR0p1R0JIUEJNUQ?oc=5,Real Instituto Elcano,en,global financial crisis crude oil,global_financial_crisis,relevant,2
2008-12-12,"Finance & Development, December 2008 - The Crisis through the Lens of History - International Monetary Fund | IMF",https://news.google.com/rss/articles/CBMib0FVX3lxTE5GQXB4S21sSURiMEdWSGdtLUppYWs4SnNYT0ZLWkxPZnpycWR1QmhHMEJGRVVRekg5V1RKdlFwcGVzMUFhanM2QVprVkhURnhuZFhJUmZwTmNFM0RIT01ZZGVqV2F5eDFtRTlES1I2UQ?oc=5,International Monetary Fund | IMF,en,global financial crisis crude oil,global_financial_crisis,relevant,2
2008-12-15,Big Oil Projects Put in Jeopardy by Fall in Prices (Published 2008) - The New York Times,https://news.google.com/rss/articles/CBMiZEFVX3lxTFBfNnAwdGFnVlRQUVZIdHFwTlUzZHVYcG4xM3dXNWxzamVPcTVOeFo4NTU2Wmd5Ukx5MnNBeWtLaWtsS1ZyaW9ZR080NXltbzhvUWhLdk5YN1lrcTZGY2NCZVZ4VGM?oc=5,The New York Times,en,oil price collapse 2008,global_financial_crisis,relevant,0
2008-12-24,Breaking contracts: Customers try to back out of oil deals - pottsmerc.com,https://news.google.com/rss/articles/CBMimwFBVV95cUxOeFc5aWgzZDZBWTg0b1hUR2FlcE5OVDQ4d0t3eC1WYWY5TFZqdFZqQUNQTE5TX05vM2o5NDl6WnRWLUFlQ3JEV2pBbEZOTExMbkhXVWVldlh2RGQ1YVZNZUNZWlZIU1V5NmxyOTJ0enpKT0FDdWNBeGZsc3lLNTI4T3RfbUQySlpCb19UZ3FicXRvZmhuOGRVUjBlTQ?oc=5,pottsmerc.com,en,oil price collapse 2008,global_financial_crisis,relevant,0
2008-12-25,Countrywide and Bear Stearns Started the Year’s Slide into Financial Crisis - VOA - Voice of America English News,https://news.google.com/rss/articles/CBMihgFBVV95cUxQWnVFLUVscVlFNU1RLXJaMWFHX0s5a2UzOW9Oa2pnZE04RjZ5d2kxRXVHcFgzMThPUF9NeXNVNjF6ZVc5bFNheVFLNG5VNVBuWWhsQTBodkJkZzBSai1BckNlSEM1aFdKak5WVzUwaTBvdkRCTmwzZ1hsVm4xSkNMZnh2MmFtZ9IBiAFBVV95cUxQdjZEMnVEcDdwY09QUzlTUGlWM0xVZDNFX0RpdWJDdUhwS3hpV3hOdnViU3lYQTRvSmFDemdzWjhHeXhDRUFJclRkMFJyNTVnT0ZiYkVYWXU5YTMtSlg5SnU1dE90SE5WRHN3Y3l6ZTFUdmQyOENhcnRtUzVqd09QbGItZXRNUUl6?oc=5,VOA - Voice of America English News,en,financial crisis oil price,global_financial_crisis,relevant,2
2008-12-27,Banking Collapse of 2008: Three weeks that changed the world - The Guardian,https://news.google.com/rss/articles/CBMiiwFBVV95cUxOcDRJLTRZYURmcHpPdHppUjhhTmYxYUNDQ0ZxY1FLSUZPUHZpX2VHX3FoYVpmd2htUm1PVEtUTmEtcVY1UmpEZDNiMEZHcGtVZjhBMGlZVEtma3dGYm9jQi1QNFJPNnpodjh0TWJlYjNUZnBDV281Y1NaNU5jTFpLWmFRU1ZIZ3dPR3BV?oc=5,The Guardian,en,global financial crisis crude oil,global_financial_crisis,relevant,2
2008-12-28,Airline bag fees remain after oil price drop - The Oklahoman,https://news.google.com/rss/articles/CBMirgFBVV95cUxQamxMMFNDMmpBbjNmR041MVVyWUFoM05xMGF0SExpcVd4U0VUamlrOGt1cURJaHI5UVROXzdxSFNUUTJUZUhkZEpCMWsyMW1oVFdlMV9rQVdzWkM5MlBja2tBc0RJamFfVTJzc2pHSUdDam1CMzdKU0FpeU9pLUlwNV9DTENuOU1QbV9TSDJxQTVkdk9lX0piUnEyc2RvRnR4bUl5ZW9NazJoNXZjZGc?oc=5,The Oklahoman,en,oil price collapse 2008,global_financial_crisis,relevant,0
2008-12-31,The Stunning Rise & Fall Of Crude Oil - CNBC,https://news.google.com/rss/articles/CBMifEFVX3lxTE8xcXNjLVdReWk0Z1pHdmk3TV9uX0lobXJmUWlsTlFnUEVWa0FnSkhYOFg5MkN0NzZETW9kY25raF9mT2RVLVQ0SzFCSjhKWU41Z3Q4Sk5ab2NyTS1JSW9hekhkLTlKcS1lRTg5Y0VPd3l0RS1ENzRaM2xGN0HSAYIBQVVfeXFMTlR0bXdMWXVvcjZnWjZkVXhNekZMc3FlakVDUEhERkdCNlhWaXpBTlNjaVhqZUpPSmJnajRBTW1nQ0NOZTZmMmxac3NJRUYwY2Y0VmJ3SXh3MWlkTF9TWXJTTkQ3YXNMUW5Ud1RHc1h0YjdnZmVHZEtabkFLNU9tdzdWZw?oc=5,CNBC,en,financial crisis oil price,global_financial_crisis,relevant,2
2009-01-01,TSX down 35% in 2008 - CBC,https://news.google.com/rss/articles/CBMibkFVX3lxTE1yZUFFTk5mVEl0VGVQcUhONDVUc3JXdFNHdHk2OWlXUVFEUEtTcWp5YUpwWkxBVndSejhmZDVMRWV1anM4UUhxRGpybzBFZFJoMkRHa1ZBelJ3Z05UN0hLQVJBNllqbHZWb05qRE5n?oc=5,CBC,en,financial crisis oil price,global_financial_crisis,relevant,2
2009-01-07,Oil's Sinking Fortunes - Time Magazine,https://news.google.com/rss/articles/CBMiZkFVX3lxTFAzWGExUVhMaVRzQWVobUxnQkpSakRhVFU0OXczNnhVSzE2RVd5UFFkejJ1enR0clFGSHk2RHEwQ210VWU2aWw4dUVMT1lBQ1dRTU9GOHhCeXZJYTRtWlN3V0JwbUhPdw?oc=5,Time Magazine,en,financial crisis oil price,global_financial_crisis,relevant,2
2009-01-12,Malaysia: a year of economic and political reversals - East Asia Forum,https://news.google.com/rss/articles/CBMikwFBVV95cUxPZGdld0NWOWpQVU5JOFFuRG9ZYW9la2x4X2VQT2EzQl9FMjJqUUEtTmQwbmJqLWNjTERPMnI1S21LS212RmRycklsV2lpUmtpTG1ycGpZVnZKMVN2aHNnRFZyb1lvVkNycFpPUjBRZUE0QlczOXRWVm5jWnE2Z0I1VkJfZG0xNkVzaFhyakFoNkJvbzQ?oc=5,East Asia Forum,en,financial crisis oil price,global_financial_crisis,relevant,2
2009-01-25,Twenty-five people at the heart of the meltdown ... - The Guardian,https://news.google.com/rss/articles/CBMikgFBVV95cUxQcC1UdjJaQWhZbUg1NWRLbk9fNW5EQ2V5aHBJU0FOdGFJME4tN0MyOTJHOFEtRWpPS1NkR21ZWmFGX1VJVHZ0cmlFZEZfNi1xWTNYYU1UeGZEd0FpX1RDVHgyX25rVTRLa3FUSDVwVnN0R09FWTJVSzNxNUtJSGNZTWVaeWUyeVhQUXZNLWVoUmFVdw?oc=5,The Guardian,en,financial crisis oil price,global_financial_crisis,relevant,2
2009-02-01,Energy Intervention Today - Downsizing the Federal Government,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE5IZi10VkhXdTgwYmtnc1pGQU1GRUNPZ3BybnFsT01sQ2pzdTFLby1PVmM0LXcwbEw2a0dxMG54Q09HbTEzQ0NCNEVmNk1SSWFlNExFQTE1NzZDSy1rUmQwY3RBXzZyVUk?oc=5,Downsizing the Federal Government,en,oil price collapse 2008,global_financial_crisis,relevant,0
2009-02-02,Sudan finance minister rings an alarm bell over falling oil revenue - Sudan Tribune,https://news.google.com/rss/articles/CBMiT0FVX3lxTE9tYmxmTmJRN0ppdEUzdktkemFBOHUzUS1pOWVrM054b0RzcGJFMVBtN293N1B5amNLaXE0bG5EOVhDWDlGXzZvV1QxY016OWc?oc=5,Sudan Tribune,en,financial crisis oil price,global_financial_crisis,relevant,2
2009-02-07,The Chávez Administration at 10 Years: The Economy and Social Indicators - Venezuelanalysis,https://news.google.com/rss/articles/CBMiVkFVX3lxTE5BeDlsQ1ZlaXhMaXpvOGM2cFdUQm13ZzQtYkVCWWstejhGeVZCeTVIMlJlc203SHpNaDNObUtOLWVvQkt2S0NWdGZ5ZjN2ang2NHhhQzBn?oc=5,Venezuelanalysis,en,financial crisis oil price,global_financial_crisis,relevant,2
2009-02-09,"Government Intervention, Not the Lehman Collapse, Caused the Financial Crisis - WSJ",https://news.google.com/rss/articles/CBMiXkFVX3lxTE1GM1k0eldldndtbFlnS3dfdzVKdVFOd3pMcVdwUkxWeFJQQ2VHLVg4YXM4bV9HMXkzVUM1blFYZUFTN2plUW44b3Z0MmJTdWZLcmczNjhuYVZ6RjQ5OXc?oc=5,WSJ,en,financial crisis oil price,global_financial_crisis,relevant,2
2009-02-10,Airlines—An Energy Bet Gone Wrong - CNBC,https://news.google.com/rss/articles/CBMieEFVX3lxTE9zVzJ1eDJ2VUJOd0QyVzFuVElLYUFVd0Z6ZndDTnplS0MwdjdoeUtYblpLZVNwdDVqZ1htX1FFaU9NZklhbGhneE03NmsyTjZnTXJBWmFxNEt6d09aemZVcFFiRnRyaDhleTFobFF0c2dPV25aZVh3MNIBfkFVX3lxTE1RWG1Hc1hPOHFzRVJtWS1jX1hrOEpfV3diS0ZEb3l0RmpObkdqZ0FrbGFKT1FQQ3gtNm81eTN3Wjdzd0NhQjd2blRQQURFcDBma2JuYU5PV1JKRXdCUEJGcnBlM0FnLVdCeDdpc0g1dk1rZklrZzdFSWNlODJmZw?oc=5,CNBC,en,financial crisis oil price,global_financial_crisis,relevant,2
2009-02-13,Dubai's six-year building boom grinds to a halt as financial crisis takes hold - The Guardian,https://news.google.com/rss/articles/CBMibkFVX3lxTE5wUnludGRWZW5kU2wyNVRtVkdqd1FlVWtiMEhmYVc4VVItUlBqTUJzRHJoVkpEWXUtM3pUdWhMa3JKWGhYOEhaNUQ4eW9uNmVlVnNjMy1HcGhNbHRwWnBMYlFXRWN1V1NTZHI3QmpB?oc=5,The Guardian,en,financial crisis oil price,global_financial_crisis,relevant,2
2009-02-23,Sudanese economy hurt by falling oil prices and ICC case against Bashir - Sudan Tribune,https://news.google.com/rss/articles/CBMiT0FVX3lxTE9odVVjRGpUcDZPMWsyVWFBVndSdkhoRXIzdjVPcm41RmhPUjR0My1zOFhsNjJZQmNkWUdqaFBoU0syVnU5VXdqYkp6RFVFdDQ?oc=5,Sudan Tribune,en,financial crisis oil price,global_financial_crisis,relevant,2
2009-02-24,"FRB: Monetary Policy Report, February 24, 2009 - Part 2: Recent Financial and Economic Developments - Federal Reserve (.gov)",https://news.google.com/rss/articles/CBMid0FVX3lxTE40bUpTb05aM3UxWXd6T1AtRWVzSi1CU0J5ZGx6ekIzeFVEQ2pXV080N3lxUXpzNE5uaXpmazJiUFh5SlkzVlI3R1BnRk02Yk90MVk4MUlUSzdUaGIwRk5GMXhjYmhscU9fa1VPdERkVUxsQ1FBbERr?oc=5,Federal Reserve (.gov),en,oil price collapse 2008,global_financial_crisis,relevant,0
2009-02-28,Recyclical demand - Federal Reserve Bank of Minneapolis,https://news.google.com/rss/articles/CBMibkFVX3lxTE15b0o3U0JKRkxjX0ZZQWpCbGg3VGRJSFdGeUlEWHpCZ1pPZkRkUmJNWVdITDZRblNvaURORG80YzFsVHZLazlYZURDblpWOXkxR2tOQjhEaTdHLVhVZ1lsMHdkVEtwajRQSmpNSVZ3?oc=5,Federal Reserve Bank of Minneapolis,en,oil price collapse 2008,global_financial_crisis,relevant,0
2009-03-06,Uranium Prices Fall with Those of Other Commodities - POWER Magazine,https://news.google.com/rss/articles/CBMigwFBVV95cUxQRjUtcWwzRGo4cFA4bmJpN1RPdFl1SkVEcmV3MGhoa3hLX1ZvMDFNN1I3SDN0dTk1cXctT3N1VHBMWlp2cGFCM1RnVFljRHhfTlFnYVVhYkpYX1NScFF3dzN6NlFjSkQwQWQ0Ukk0Q2RJQldjZUpQaGJiT05rQTI5bTNoYw?oc=5,POWER Magazine,en,oil price collapse 2008,global_financial_crisis,relevant,0
2009-03-10,News - NYC Program Students Attend Martin Wolf Talk on Fixing Global Finance - Hamilton College,https://news.google.com/rss/articles/CBMiqAFBVV95cUxQVTRpWnJWUWpaM2VnQ0ZSUk56UzE5Y1UzOTh1R0h3cGRBS1JJaHZUb3E5alYtWXlON2lxbEd1U0ZGbTBFb0NfYzNmUkY3U2M1WE1HZTdiNXhNbXM1UDFjVmN4c1Z6d0k3R3ZCNVpfRmtaVjR3MEZRSVExcmgtUWlQS24yUHhrMktRS09XekZDQ1ZwTWFzakVQLXZnbm9tRjBqbkFnS2N4Tk8?oc=5,Hamilton College,en,financial crisis oil price,global_financial_crisis,relevant,2
2009-03-10,Syria launches first stock exchange - Al Arabiya English,https://news.google.com/rss/articles/CBMibkFVX3lxTE5JT0dVbWJrakQxSFdnNmhnd0xQZjZrR0djSU1fc1RHQWZ4bGFrR0ZuQVVWUjV5eUJmSnZ1aFNETjNTb3pkV1FhanljVzRPX1Q5VTdxY0FiTGUwZjRVSmVFT1ZSNUw0eVVwWGxRU0d3?oc=5,Al Arabiya English,en,financial crisis oil price,global_financial_crisis,relevant,2
2009-03-11,Kings of Cash: The Impact of the Global Financial Crisis on Sovereign Wealth Funds - Knowledge at Wharton,https://news.google.com/rss/articles/CBMixAFBVV95cUxORXFnY1BrZ1pJZnAyMkdWNWVpR052SVNEQ0Q0eURSWWxmeW9Oa1V4OGJ0NG5yZU1EUG5fbzJ0U01vaV9OaEI0aE1iSTZvRWg0N3owTjROTlpDTjVuU01DbnFRbDRPTFJzVHRsTHNyeDA2UEZlVDB4REJRc2xUMXNleWxFVDd4dnd0Y0lvZVhqS0FvRERTSThNVHIzbThEWVVfYXRjamJqLWlBZ1lUY2FyM3hrVEtOR3RlTDU0NHp4QWRvLXdX?oc=5,Knowledge at Wharton,en,financial crisis oil price,global_financial_crisis,relevant,2
2009-03-18,"The Oil Boom in the GCC Countries: Old Challenges, Changing Dynamics - Carnegie Endowment for International Peace",https://news.google.com/rss/articles/CBMiswFBVV95cUxQRXhaNk14MlFSUlF0U2ExN1hCUE1yeW5LRm5iRm1EQ2hFQk9SSk9DSDA1R2pBY0dDVmJMb1k1aGRTckp3NmxtNGRTRHFLQklfaXNPQThPMVBXYjQyeVZHUXh0VzRzZVk5RUh5cExoQkpISzlIQXRldUExSXpFc3dYTDd6VlN5RTRVZWUwX2lKTnM3d3JuT21PbmVwSWxLZTlsN0NJWTd1Ny1ua2YyRnRfYmt5cw?oc=5,Carnegie Endowment for International Peace,en,global financial crisis crude oil,global_financial_crisis,relevant,2
2009-03-22,Sudan finance minister says oil price drop Western conspiracy - Sudan Tribune,https://news.google.com/rss/articles/CBMiT0FVX3lxTFBmbFNjM0Z1OW5oNHNnZ1lLczBycE9hZVRHeHhvcVpKcm9WZjRZaF9udXN1MDBYampIQTNDVWtMXzVlUGo1SmthdGRVcUNLY2c?oc=5,Sudan Tribune,en,financial crisis oil price,global_financial_crisis,relevant,2
2009-04-04,Double standard brings down rich white club - SMH.com.au,https://news.google.com/rss/articles/CBMipAFBVV95cUxNYlFkZDFKaHFIb1poVVFmdXp2OF9KVWVFeWVrOWwwc21PbmJVUVFFRnY2MkV6ZHJBb1poUHBFSHYwWU1leXZrUUJSLTFkVkVLT0VRQ24tcXE0aFVWbWFzcWJyWUxKRElyRnI5Wm9weFIxRXNsV2t1al9wZVd1WmJqaDhJOUF2R0N2dnRReEU5aGNGR0Z4OXEzZUVia2hDcm9BdDBpOQ?oc=5,SMH.com.au,en,global financial crisis crude oil,global_financial_crisis,relevant,2
2009-04-15,Impact of the Financial Crisis on Africa - Carnegie Endowment for International Peace,https://news.google.com/rss/articles/CBMikAFBVV95cUxON2NBN2tvcjJlZ3JLMEdVbzN0X0ZTQWpPMmdva2NrUldzMTFUVVlCY1F1ZDBmeEZuU1g0engzVTl5NzVNZXF1STUyMHBvOGkwXzhmR2loTVBvVE9aZWxvZmFvYUQxMHVYeFo0Y0pOaTB4YXJBT0ZjVjlTY1ZjTWNfdlgzV3F4VW5GRWY0OFM5cl8?oc=5,Carnegie Endowment for International Peace,en,financial crisis oil price,global_financial_crisis,relevant,2
2009-04-25,Sudan cabinet calls for informing citizens on economic conditions - Sudan Tribune,https://news.google.com/rss/articles/CBMiT0FVX3lxTE9CYWd3VmxyS25OTzBsV2d5RnFnUjEtYkxlMy1jMnJpRkFwLTVTNWhENjN3UmVLM29PdHNaYU5TTjBhdTYtM0JLWTZtcFhvLUE?oc=5,Sudan Tribune,en,financial crisis oil price,global_financial_crisis,relevant,2
2009-04-29,"Sudan says US sanctions hurting exports, paints grim picture on economy - Sudan Tribune",https://news.google.com/rss/articles/CBMiT0FVX3lxTE4yel9iaGFVeC1CbkNYZnZVR3h2UWZQSDdTNTNkSFdaZDBPSnludFVtMnFvTU5zVUUwVjFsbGNTdlZ3NnFxQW5qdG81SDdvUkE?oc=5,Sudan Tribune,en,global financial crisis crude oil,global_financial_crisis,relevant,4
2009-05-01,State Capitalism Comes of Age - Foreign Affairs,https://news.google.com/rss/articles/CBMilgFBVV95cUxNWU1wWEYtc3pLUDFDRXAxb3Zsem9SUDRfMVhGYWx2ZlpITGdmWlZ6NE1QeGJ3QlNhTzY0RnUtS3duVFBBSkdhRHZ0TzQtWElqMXQya016aVNiYWdZdzY3Yi1HbnV4bjRIZ01pSl9LbDBlb29NS2RPbm1NQ2NnYUtKYTR5cV9hRHJ1ZUR2ZVlFaGxVUjZHYmc?oc=5,Foreign Affairs,en,global financial crisis crude oil,global_financial_crisis,relevant,2
2009-06-03,World auto industry reshuffles amid crisis - China.org.cn,https://news.google.com/rss/articles/CBMieEFVX3lxTE56M3RLOFZfMkhEV1h3N3c4Rno3Z09sU3JJWWdPXy1KVUVVaXZjMVlzaVdaczZBTVVqbHBRU2l2UXduUl90YnBEcWxNbUZKUGVqUWRUUVhJblVwQUhUck9qdTdBZW9jekZSVTZCNDRUUWFKUW84S01zRw?oc=5,China.org.cn,en,oil price collapse 2008,global_financial_crisis,relevant,0
2009-06-05,Q&A: Volatile oil prices - BBC,https://news.google.com/rss/articles/CBMiW0FVX3lxTE4tMHpxWm83VHRDZlVnQUFEclFQbzhORzhDQ1JLSkpRWkNxX0xGdzVyTlQydDExV1RoTm1ZVy1QSmRNcTlFMmhPNUQxZ1FyVW1uOHBJbUhkaTdfX0E?oc=5,BBC,en,global financial crisis crude oil,global_financial_crisis,relevant,2
2009-06-08,Airlines 'to lose $9bn' as they fight to survive recession - The Guardian,https://news.google.com/rss/articles/CBMigwFBVV95cUxOeXpjSzgtWnhNeV9FX2QxcDhDb1FwcEVEdl9pMmo1VGdwZmsxLTNmQlBDRFFwRTlfeEtEMG5LNS1HbDV3UEswNnNjNXBnUHJYVG5Db2Y1dGx5NlhaNGRlRDVCN1VfeVBNcjZGUTl5d21HMlJ5bF9IZnJvMHplRmZxd2tQMA?oc=5,The Guardian,en,financial crisis oil price,global_financial_crisis,relevant,2
2009-06-10,Oil price creeps back towards $100 a barrel - The Guardian,https://news.google.com/rss/articles/CBMidkFVX3lxTFBLZGtFekxaekI3NjhrZXludWotckJva081RmhXZ3F4VVZlSV81RGEzcDVTeU1mM1pQYVppM1o3V2NOVzhhNS1hUmFxbXlxRkkxTWlGRm9pMzVaVlNSMV9GWGFBRU85RHc1c1hOTWZ5M0ZsV1d6Qmc?oc=5,The Guardian,en,financial crisis oil price,global_financial_crisis,relevant,5
2009-06-10,First fall in oil use since 1993 - BBC,https://news.google.com/rss/articles/CBMiW0FVX3lxTE9iZ2NPS1UxZ1h2UWl6Q1cwc0xSSXUwbHR6Rld1d09Wc00xdzdKc2RvRHlRVGYxODkxQWZVRU51SWc0cjdZTEw1eHdRTmRGa1pZN1BQNGVEeVpYNk0?oc=5,BBC,en,oil price collapse 2008,global_financial_crisis,relevant,0
2009-06-17,The Airline Industry’s Rising Crisis - Knowledge at Wharton,https://news.google.com/rss/articles/CBMihwFBVV95cUxOUzBLVncyeWhfT21Dc0Q0LTlZZ0ttTkgwT2VwR2RFSEZmeXBCSXFMLVNrVi1YMVh5NHo0SU1iYThXdW1lWUNrcmxLQkpyVEdNbWdkR1NiZ29BOHRkb05udXF1X0w4MmNEUHFyOG5GZkZfc3Q1OU15WVMyOUJjQ0c2VGdpOVpIaW8?oc=5,Knowledge at Wharton,en,oil price collapse 2008,global_financial_crisis,relevant,0
2009-06-23,Where does Africa fit in the globalization puzzle? - Yale Insights,https://news.google.com/rss/articles/CBMikgFBVV95cUxORVA5MVdsa1VVOEVhRnBhVHB0UmhXOXp4YjlyWl9iRGVkRTRwQ2JNVU5uSnFSTnlGb2RzbDdxVXVnVDQwSG5LZmY5a2NsZExoVThyakFWTHJhdzVtTkdFQ0dUUGk0OC0yTXJwUDlnU3pkandkNDlwMWh1NHVPa2FqWmxhSkNzS1A5UzB1OW1VTDJQdw?oc=5,Yale Insights,en,global financial crisis crude oil,global_financial_crisis,relevant,2
2009-06-29,Gas demand set for first fall in 50 years - This is Money,https://news.google.com/rss/articles/CBMiqgFBVV95cUxNeTZkcHNYTklUWE44TkJBRy1vbVNDSWpUd3d5ZzRHMHpfaUZjVHBUY0NheG41X3REVGhtRS0zdjJlVHotS0dKM3FFSEtVa3dJbjZLS2pwcVVqbmFieHNBUjFDd2NjM1ExaWJQUXp3TG5JeWVIZ2JWYkwyNmJCaHdSajRnNGxYUHRBVlJVbUxqbXkxdWFKMmRYc2Y0QzJ5c2xCaVBKajZMMXljdw?oc=5,This is Money,en,financial crisis oil price,global_financial_crisis,relevant,2
