date,usd_krw,source
2008-04-15,991.3,existing_project_raw_oil_project_csv
2008-04-16,989.1,existing_project_raw_oil_project_csv
2008-04-17,991.6,existing_project_raw_oil_project_csv
2008-04-18,1000.0,existing_project_raw_oil_project_csv
2008-04-19,1000.0,existing_project_raw_oil_project_csv
2008-04-20,1000.0,existing_project_raw_oil_project_csv
2008-04-21,997.5,existing_project_raw_oil_project_csv
2008-04-22,996.8,existing_project_raw_oil_project_csv
2008-04-23,990.7,existing_project_raw_oil_project_csv
2008-04-24,995.65,existing_project_raw_oil_project_csv
2008-04-25,994.0,existing_project_raw_oil_project_csv
2008-04-26,994.0,existing_project_raw_oil_project_csv
2008-04-27,994.0,existing_project_raw_oil_project_csv
2008-04-28,996.3,existing_project_raw_oil_project_csv
2008-04-29,1001.55,existing_project_raw_oil_project_csv
2008-04-30,1005.0,existing_project_raw_oil_project_csv
2008-05-01,1028.0999755859375,existing_project_raw_oil_project_csv
2008-05-02,1009.0,existing_project_raw_oil_project_csv
2008-05-03,1009.0,existing_project_raw_oil_project_csv
2008-05-04,1009.0,existing_project_raw_oil_project_csv
2008-05-05,1007.8,existing_project_raw_oil_project_csv
2008-05-06,1015.0,existing_project_raw_oil_project_csv
2008-05-07,1030.0,existing_project_raw_oil_project_csv
2008-05-08,1040.5,existing_project_raw_oil_project_csv
2008-05-09,1044.0,existing_project_raw_oil_project_csv
2008-05-10,1044.0,existing_project_raw_oil_project_csv
2008-05-11,1044.0,existing_project_raw_oil_project_csv
2008-05-12,1043.0,existing_project_raw_oil_project_csv
2008-05-13,1047.0,existing_project_raw_oil_project_csv
2008-05-14,1047.0,existing_project_raw_oil_project_csv
2008-05-15,1043.0,existing_project_raw_oil_project_csv
2008-05-16,1037.0,existing_project_raw_oil_project_csv
2008-05-17,1037.0,existing_project_raw_oil_project_csv
2008-05-18,1037.0,existing_project_raw_oil_project_csv
2008-05-19,1041.0,existing_project_raw_oil_project_csv
2008-05-20,1047.0,existing_project_raw_oil_project_csv
2008-05-21,1039.0,existing_project_raw_oil_project_csv
2008-05-22,1044.0,existing_project_raw_oil_project_csv
2008-05-23,1045.5,existing_project_raw_oil_project_csv
2008-05-24,1045.5,existing_project_raw_oil_project_csv
2008-05-25,1045.5,existing_project_raw_oil_project_csv
2008-05-26,1045.5,existing_project_raw_oil_project_csv
2008-05-27,1041.0,existing_project_raw_oil_project_csv
2008-05-28,1033.5,existing_project_raw_oil_project_csv
2008-05-29,1030.0,existing_project_raw_oil_project_csv
2008-05-30,1028.5,existing_project_raw_oil_project_csv
2008-05-31,1028.5,existing_project_raw_oil_project_csv
2008-06-01,1046.0,existing_project_raw_oil_project_csv
2008-06-02,1022.3,existing_project_raw_oil_project_csv
2008-06-03,1016.8,existing_project_raw_oil_project_csv
2008-06-04,1019.0,existing_project_raw_oil_project_csv
2008-06-05,1023.0,existing_project_raw_oil_project_csv
2008-06-06,1030.5,existing_project_raw_oil_project_csv
2008-06-07,1030.5,existing_project_raw_oil_project_csv
2008-06-08,1030.5,existing_project_raw_oil_project_csv
2008-06-09,1032.0,existing_project_raw_oil_project_csv
2008-06-10,1027.5,existing_project_raw_oil_project_csv
2008-06-11,1030.3,existing_project_raw_oil_project_csv
2008-06-12,1033.3,existing_project_raw_oil_project_csv
2008-06-13,1044.0,existing_project_raw_oil_project_csv
2008-06-14,1044.0,existing_project_raw_oil_project_csv
2008-06-15,1044.0,existing_project_raw_oil_project_csv
2008-06-16,1038.5,existing_project_raw_oil_project_csv
2008-06-17,1021.8,existing_project_raw_oil_project_csv
2008-06-18,1029.25,existing_project_raw_oil_project_csv
2008-06-19,1028.0,existing_project_raw_oil_project_csv
2008-06-20,1031.5,existing_project_raw_oil_project_csv
2008-06-21,1031.5,existing_project_raw_oil_project_csv
2008-06-22,1031.5,existing_project_raw_oil_project_csv
2008-06-23,1036.8,existing_project_raw_oil_project_csv
2008-06-24,1032.5,existing_project_raw_oil_project_csv
2008-06-25,1034.3,existing_project_raw_oil_project_csv
2008-06-26,1041.3,existing_project_raw_oil_project_csv
2008-06-27,1041.75,existing_project_raw_oil_project_csv
2008-06-28,1041.75,existing_project_raw_oil_project_csv
2008-06-29,1041.75,existing_project_raw_oil_project_csv
2008-06-30,1046.8,existing_project_raw_oil_project_csv
2008-07-01,1010.7000122070312,existing_project_raw_oil_project_csv
2008-07-02,1036.5,existing_project_raw_oil_project_csv
2008-07-03,1044.5,existing_project_raw_oil_project_csv
2008-07-04,1044.5,existing_project_raw_oil_project_csv
2008-07-05,1044.5,existing_project_raw_oil_project_csv
2008-07-06,1044.5,existing_project_raw_oil_project_csv
2008-07-07,1044.5,existing_project_raw_oil_project_csv
2008-07-08,1026.25,existing_project_raw_oil_project_csv
2008-07-09,1000.0,existing_project_raw_oil_project_csv
2008-07-10,998.2,existing_project_raw_oil_project_csv
2008-07-11,1000.3,existing_project_raw_oil_project_csv
2008-07-12,1000.3,existing_project_raw_oil_project_csv
2008-07-13,1000.3,existing_project_raw_oil_project_csv
2008-07-14,1003.8,existing_project_raw_oil_project_csv
2008-07-15,1006.3,existing_project_raw_oil_project_csv
2008-07-16,1006.75,existing_project_raw_oil_project_csv
2008-07-17,1011.0,existing_project_raw_oil_project_csv
2008-07-18,1013.0,existing_project_raw_oil_project_csv
2008-07-19,1013.0,existing_project_raw_oil_project_csv
2008-07-20,1013.0,existing_project_raw_oil_project_csv
2008-07-21,1017.0,existing_project_raw_oil_project_csv
2008-07-22,1014.0,existing_project_raw_oil_project_csv
2008-07-23,1009.0,existing_project_raw_oil_project_csv
2008-07-24,1006.8,existing_project_raw_oil_project_csv
2008-07-25,1007.0,existing_project_raw_oil_project_csv
2008-07-26,1007.0,existing_project_raw_oil_project_csv
2008-07-27,1007.0,existing_project_raw_oil_project_csv
2008-07-28,1006.0,existing_project_raw_oil_project_csv
2008-07-29,1006.0,existing_project_raw_oil_project_csv
2008-07-30,1012.3,existing_project_raw_oil_project_csv
2008-07-31,1011.5,existing_project_raw_oil_project_csv
2008-08-01,1086.5,existing_project_raw_oil_project_csv
2008-08-02,1086.5,existing_project_raw_oil_project_csv
2008-08-03,1086.5,existing_project_raw_oil_project_csv
2008-08-04,1016.75,existing_project_raw_oil_project_csv
2008-08-05,1017.0,existing_project_raw_oil_project_csv
2008-08-06,1015.5,existing_project_raw_oil_project_csv
2008-08-07,1016.0,existing_project_raw_oil_project_csv
2008-08-08,1028.0,existing_project_raw_oil_project_csv
2008-08-09,1028.0,existing_project_raw_oil_project_csv
2008-08-10,1028.0,existing_project_raw_oil_project_csv
2008-08-11,1030.0,existing_project_raw_oil_project_csv
2008-08-12,1034.2,existing_project_raw_oil_project_csv
2008-08-13,1039.5,existing_project_raw_oil_project_csv
2008-08-14,1039.5,existing_project_raw_oil_project_csv
2008-08-15,1039.3,existing_project_raw_oil_project_csv
2008-08-16,1039.3,existing_project_raw_oil_project_csv
2008-08-17,1039.3,existing_project_raw_oil_project_csv
2008-08-18,1042.8,existing_project_raw_oil_project_csv
2008-08-19,1051.3,existing_project_raw_oil_project_csv
2008-08-20,1047.3,existing_project_raw_oil_project_csv
2008-08-21,1053.6,existing_project_raw_oil_project_csv
2008-08-22,1062.3,existing_project_raw_oil_project_csv
2008-08-23,1062.3,existing_project_raw_oil_project_csv
2008-08-24,1062.3,existing_project_raw_oil_project_csv
2008-08-25,1077.8,existing_project_raw_oil_project_csv
2008-08-26,1087.5,existing_project_raw_oil_project_csv
2008-08-27,1084.0,existing_project_raw_oil_project_csv
2008-08-28,1081.3,existing_project_raw_oil_project_csv
2008-08-29,1089.0,existing_project_raw_oil_project_csv
2008-08-30,1089.0,existing_project_raw_oil_project_csv
2008-08-31,1089.0,existing_project_raw_oil_project_csv
2008-09-01,1204.800048828125,existing_project_raw_oil_project_csv
2008-09-02,1134.45,existing_project_raw_oil_project_csv
2008-09-03,1147.9,existing_project_raw_oil_project_csv
2008-09-04,1130.3,existing_project_raw_oil_project_csv
2008-09-05,1117.8,existing_project_raw_oil_project_csv
2008-09-06,1117.8,existing_project_raw_oil_project_csv
2008-09-07,1117.8,existing_project_raw_oil_project_csv
2008-09-08,1081.2,existing_project_raw_oil_project_csv
2008-09-09,1099.5,existing_project_raw_oil_project_csv
2008-09-10,1091.3,existing_project_raw_oil_project_csv
2008-09-11,1110.0,existing_project_raw_oil_project_csv
2008-09-12,1106.5,existing_project_raw_oil_project_csv
2008-09-13,1106.5,existing_project_raw_oil_project_csv
2008-09-14,1106.5,existing_project_raw_oil_project_csv
2008-09-15,1117.85,existing_project_raw_oil_project_csv
2008-09-16,1159.75,existing_project_raw_oil_project_csv
2008-09-17,1115.5,existing_project_raw_oil_project_csv
2008-09-18,1152.4,existing_project_raw_oil_project_csv
2008-09-19,1139.5,existing_project_raw_oil_project_csv
2008-09-20,1139.5,existing_project_raw_oil_project_csv
2008-09-21,1139.5,existing_project_raw_oil_project_csv
2008-09-22,1127.3,existing_project_raw_oil_project_csv
2008-09-23,1146.5,existing_project_raw_oil_project_csv
2008-09-24,1153.5,existing_project_raw_oil_project_csv
2008-09-25,1148.8,existing_project_raw_oil_project_csv
2008-09-26,1160.1,existing_project_raw_oil_project_csv
2008-09-27,1160.1,existing_project_raw_oil_project_csv
2008-09-28,1160.1,existing_project_raw_oil_project_csv
2008-09-29,1185.75,existing_project_raw_oil_project_csv
2008-09-30,1206.3,existing_project_raw_oil_project_csv
2008-10-01,1289.199951171875,existing_project_raw_oil_project_csv
2008-10-02,1222.9,existing_project_raw_oil_project_csv
2008-10-03,1220.9,existing_project_raw_oil_project_csv
2008-10-04,1220.9,existing_project_raw_oil_project_csv
2008-10-05,1220.9,existing_project_raw_oil_project_csv
2008-10-06,1267.4,existing_project_raw_oil_project_csv
2008-10-07,1328.4,existing_project_raw_oil_project_csv
2008-10-08,1415.25,existing_project_raw_oil_project_csv
2008-10-09,1381.4,existing_project_raw_oil_project_csv
2008-10-10,1306.4,existing_project_raw_oil_project_csv
2008-10-11,1306.4,existing_project_raw_oil_project_csv
2008-10-12,1306.4,existing_project_raw_oil_project_csv
2008-10-13,1306.4,existing_project_raw_oil_project_csv
2008-10-14,1207.25,existing_project_raw_oil_project_csv
2008-10-15,1237.5,existing_project_raw_oil_project_csv
2008-10-16,1369.5,existing_project_raw_oil_project_csv
2008-10-17,1333.3,existing_project_raw_oil_project_csv
2008-10-18,1333.3,existing_project_raw_oil_project_csv
2008-10-19,1333.3,existing_project_raw_oil_project_csv
2008-10-20,1315.0,existing_project_raw_oil_project_csv
2008-10-21,1320.1,existing_project_raw_oil_project_csv
2008-10-22,1418.5,existing_project_raw_oil_project_csv
2008-10-23,1408.7,existing_project_raw_oil_project_csv
2008-10-24,1430.8,existing_project_raw_oil_project_csv
2008-10-25,1430.8,existing_project_raw_oil_project_csv
2008-10-26,1430.8,existing_project_raw_oil_project_csv
2008-10-27,1441.7,existing_project_raw_oil_project_csv
2008-10-28,1467.7,existing_project_raw_oil_project_csv
2008-10-29,1426.9,existing_project_raw_oil_project_csv
2008-10-30,1250.18,existing_project_raw_oil_project_csv
2008-10-31,1277.5,existing_project_raw_oil_project_csv
2008-11-01,1462.4000244140625,existing_project_raw_oil_project_csv
2008-11-02,1462.4000244140625,existing_project_raw_oil_project_csv
2008-11-03,1262.0,existing_project_raw_oil_project_csv
2008-11-04,1287.9,existing_project_raw_oil_project_csv
2008-11-05,1266.3,existing_project_raw_oil_project_csv
2008-11-06,1330.8,existing_project_raw_oil_project_csv
2008-11-07,1310.0,existing_project_raw_oil_project_csv
2008-11-08,1310.0,existing_project_raw_oil_project_csv
2008-11-09,1310.0,existing_project_raw_oil_project_csv
2008-11-10,1326.18,existing_project_raw_oil_project_csv
2008-11-11,1326.18,existing_project_raw_oil_project_csv
2008-11-12,1354.5,existing_project_raw_oil_project_csv
2008-11-13,1392.5,existing_project_raw_oil_project_csv
2008-11-14,1399.3,existing_project_raw_oil_project_csv
2008-11-15,1399.3,existing_project_raw_oil_project_csv
2008-11-16,1399.3,existing_project_raw_oil_project_csv
2008-11-17,1410.0,existing_project_raw_oil_project_csv
2008-11-18,1447.4,existing_project_raw_oil_project_csv
2008-11-19,1445.9,existing_project_raw_oil_project_csv
2008-11-20,1496.0,existing_project_raw_oil_project_csv
2008-11-21,1493.3,existing_project_raw_oil_project_csv
2008-11-22,1493.3,existing_project_raw_oil_project_csv
2008-11-23,1493.3,existing_project_raw_oil_project_csv
2008-11-24,1507.9,existing_project_raw_oil_project_csv
2008-11-25,1501.4,existing_project_raw_oil_project_csv
2008-11-26,1477.3,existing_project_raw_oil_project_csv
2008-11-27,1477.3,existing_project_raw_oil_project_csv
2008-11-28,1468.0,existing_project_raw_oil_project_csv
2008-11-29,1468.0,existing_project_raw_oil_project_csv
2008-11-30,1468.0,existing_project_raw_oil_project_csv
2008-12-01,1242.199951171875,existing_project_raw_oil_project_csv
2008-12-02,1463.5,existing_project_raw_oil_project_csv
2008-12-03,1467.8,existing_project_raw_oil_project_csv
2008-12-04,1479.0,existing_project_raw_oil_project_csv
2008-12-05,1475.6,existing_project_raw_oil_project_csv
2008-12-06,1475.6,existing_project_raw_oil_project_csv
2008-12-07,1475.6,existing_project_raw_oil_project_csv
2008-12-08,1445.0,existing_project_raw_oil_project_csv
2008-12-09,1439.0,existing_project_raw_oil_project_csv
2008-12-10,1393.0,existing_project_raw_oil_project_csv
2008-12-11,1354.5,existing_project_raw_oil_project_csv
2008-12-12,1369.0,existing_project_raw_oil_project_csv
2008-12-13,1369.0,existing_project_raw_oil_project_csv
2008-12-14,1369.0,existing_project_raw_oil_project_csv
2008-12-15,1360.9,existing_project_raw_oil_project_csv
2008-12-16,1347.4,existing_project_raw_oil_project_csv
2008-12-17,1324.0,existing_project_raw_oil_project_csv
2008-12-18,1285.0,existing_project_raw_oil_project_csv
2008-12-19,1287.9,existing_project_raw_oil_project_csv
2008-12-20,1287.9,existing_project_raw_oil_project_csv
2008-12-21,1287.9,existing_project_raw_oil_project_csv
2008-12-22,1308.0,existing_project_raw_oil_project_csv
2008-12-23,1331.0,existing_project_raw_oil_project_csv
2008-12-24,1304.3,existing_project_raw_oil_project_csv
2008-12-25,1304.3,existing_project_raw_oil_project_csv
2008-12-26,1298.9,existing_project_raw_oil_project_csv
2008-12-27,1298.9,existing_project_raw_oil_project_csv
2008-12-28,1298.9,existing_project_raw_oil_project_csv
2008-12-29,1262.0,existing_project_raw_oil_project_csv
2008-12-30,1257.4,existing_project_raw_oil_project_csv
2008-12-31,1262.0,existing_project_raw_oil_project_csv
2009-01-01,1356.800048828125,existing_project_raw_oil_project_csv
2009-01-02,1318.3,existing_project_raw_oil_project_csv
2009-01-03,1318.3,existing_project_raw_oil_project_csv
2009-01-04,1318.3,existing_project_raw_oil_project_csv
2009-01-05,1313.5,existing_project_raw_oil_project_csv
2009-01-06,1307.0,existing_project_raw_oil_project_csv
2009-01-07,1292.3,existing_project_raw_oil_project_csv
2009-01-08,1328.25,existing_project_raw_oil_project_csv
2009-01-09,1347.5,existing_project_raw_oil_project_csv
2009-01-10,1347.5,existing_project_raw_oil_project_csv
2009-01-11,1347.5,existing_project_raw_oil_project_csv
2009-01-12,1349.0,existing_project_raw_oil_project_csv
2009-01-13,1353.0,existing_project_raw_oil_project_csv
2009-01-14,1353.0,existing_project_raw_oil_project_csv
2009-01-15,1391.5,existing_project_raw_oil_project_csv
2009-01-16,1351.5,existing_project_raw_oil_project_csv
2009-01-17,1351.5,existing_project_raw_oil_project_csv
2009-01-18,1351.5,existing_project_raw_oil_project_csv
2009-01-19,1351.5,existing_project_raw_oil_project_csv
2009-01-20,1351.5,existing_project_raw_oil_project_csv
2009-01-21,1368.0,existing_project_raw_oil_project_csv
2009-01-22,1374.0,existing_project_raw_oil_project_csv
2009-01-23,1390.8,existing_project_raw_oil_project_csv
2009-01-24,1390.8,existing_project_raw_oil_project_csv
2009-01-25,1390.8,existing_project_raw_oil_project_csv
2009-01-26,1390.8,existing_project_raw_oil_project_csv
2009-01-27,1390.0,existing_project_raw_oil_project_csv
2009-01-28,1369.0,existing_project_raw_oil_project_csv
2009-01-29,1369.0,existing_project_raw_oil_project_csv
2009-01-30,1380.0,existing_project_raw_oil_project_csv
2009-01-31,1380.0,existing_project_raw_oil_project_csv
2009-02-01,1530.300048828125,existing_project_raw_oil_project_csv
2009-02-02,1390.0,existing_project_raw_oil_project_csv
2009-02-03,1394.5,existing_project_raw_oil_project_csv
2009-02-04,1378.4,existing_project_raw_oil_project_csv
2009-02-05,1384.2,existing_project_raw_oil_project_csv
2009-02-06,1368.7,existing_project_raw_oil_project_csv
2009-02-07,1368.7,existing_project_raw_oil_project_csv
2009-02-08,1368.7,existing_project_raw_oil_project_csv
2009-02-09,1374.0,existing_project_raw_oil_project_csv
2009-02-10,1388.0,existing_project_raw_oil_project_csv
2009-02-11,1390.0,existing_project_raw_oil_project_csv
2009-02-12,1394.0,existing_project_raw_oil_project_csv
2009-02-13,1403.5,existing_project_raw_oil_project_csv
2009-02-14,1403.5,existing_project_raw_oil_project_csv
2009-02-15,1403.5,existing_project_raw_oil_project_csv
2009-02-16,1403.5,existing_project_raw_oil_project_csv
2009-02-17,1454.8,existing_project_raw_oil_project_csv
2009-02-18,1459.0,existing_project_raw_oil_project_csv
2009-02-19,1480.7,existing_project_raw_oil_project_csv
2009-02-20,1519.5,existing_project_raw_oil_project_csv
2009-02-21,1519.5,existing_project_raw_oil_project_csv
2009-02-22,1519.5,existing_project_raw_oil_project_csv
2009-02-23,1495.5,existing_project_raw_oil_project_csv
2009-02-24,1516.0,existing_project_raw_oil_project_csv
2009-02-25,1515.7,existing_project_raw_oil_project_csv
2009-02-26,1512.8,existing_project_raw_oil_project_csv
2009-02-27,1532.8,existing_project_raw_oil_project_csv
2009-02-28,1532.8,existing_project_raw_oil_project_csv
2009-03-01,1375.0999755859375,existing_project_raw_oil_project_csv
2009-03-02,1570.1,existing_project_raw_oil_project_csv
2009-03-03,1551.2,existing_project_raw_oil_project_csv
2009-03-04,1550.95,existing_project_raw_oil_project_csv
2009-03-05,1567.1,existing_project_raw_oil_project_csv
2009-03-06,1549.6,existing_project_raw_oil_project_csv
2009-03-07,1549.6,existing_project_raw_oil_project_csv
2009-03-08,1549.6,existing_project_raw_oil_project_csv
2009-03-09,1541.0,existing_project_raw_oil_project_csv
2009-03-10,1501.0,existing_project_raw_oil_project_csv
2009-03-11,1466.0,existing_project_raw_oil_project_csv
2009-03-12,1494.75,existing_project_raw_oil_project_csv
2009-03-13,1481.2,existing_project_raw_oil_project_csv
2009-03-14,1481.2,existing_project_raw_oil_project_csv
2009-03-15,1481.2,existing_project_raw_oil_project_csv
2009-03-16,1435.0,existing_project_raw_oil_project_csv
2009-03-17,1415.75,existing_project_raw_oil_project_csv
2009-03-18,1409.0,existing_project_raw_oil_project_csv
2009-03-19,1388.5,existing_project_raw_oil_project_csv
2009-03-20,1396.5,existing_project_raw_oil_project_csv
2009-03-21,1396.5,existing_project_raw_oil_project_csv
2009-03-22,1396.5,existing_project_raw_oil_project_csv
2009-03-23,1382.9,existing_project_raw_oil_project_csv
2009-03-24,1378.9,existing_project_raw_oil_project_csv
2009-03-25,1362.2,existing_project_raw_oil_project_csv
2009-03-26,1334.8,existing_project_raw_oil_project_csv
2009-03-27,1350.9,existing_project_raw_oil_project_csv
2009-03-28,1350.9,existing_project_raw_oil_project_csv
2009-03-29,1350.9,existing_project_raw_oil_project_csv
2009-03-30,1391.9,existing_project_raw_oil_project_csv
2009-03-31,1372.3,existing_project_raw_oil_project_csv
2009-04-01,1278.0999755859375,existing_project_raw_oil_project_csv
2009-04-02,1329.5,existing_project_raw_oil_project_csv
2009-04-03,1335.5,existing_project_raw_oil_project_csv
2009-04-04,1335.5,existing_project_raw_oil_project_csv
2009-04-05,1335.5,existing_project_raw_oil_project_csv
2009-04-06,1304.5,existing_project_raw_oil_project_csv
2009-04-07,1317.5,existing_project_raw_oil_project_csv
2009-04-08,1349.5,existing_project_raw_oil_project_csv
2009-04-09,1316.0,existing_project_raw_oil_project_csv
2009-04-10,1328.0,existing_project_raw_oil_project_csv
2009-04-11,1328.0,existing_project_raw_oil_project_csv
2009-04-12,1328.0,existing_project_raw_oil_project_csv
2009-04-13,1328.9,existing_project_raw_oil_project_csv
2009-04-14,1319.5,existing_project_raw_oil_project_csv
2009-04-15,1333.0,existing_project_raw_oil_project_csv
2009-04-16,1331.0,existing_project_raw_oil_project_csv
2009-04-17,1327.0,existing_project_raw_oil_project_csv
2009-04-18,1327.0,existing_project_raw_oil_project_csv
2009-04-19,1327.0,existing_project_raw_oil_project_csv
2009-04-20,1330.0,existing_project_raw_oil_project_csv
2009-04-21,1349.0,existing_project_raw_oil_project_csv
2009-04-22,1345.5,existing_project_raw_oil_project_csv
2009-04-23,1343.0,existing_project_raw_oil_project_csv
2009-04-24,1338.2,existing_project_raw_oil_project_csv
2009-04-25,1338.2,existing_project_raw_oil_project_csv
2009-04-26,1338.2,existing_project_raw_oil_project_csv
2009-04-27,1338.4,existing_project_raw_oil_project_csv
2009-04-28,1351.8,existing_project_raw_oil_project_csv
2009-04-29,1335.7,existing_project_raw_oil_project_csv
2009-04-30,1277.0,existing_project_raw_oil_project_csv
2009-05-01,1253.300048828125,existing_project_raw_oil_project_csv
2009-05-02,1253.300048828125,existing_project_raw_oil_project_csv
2009-05-03,1253.300048828125,existing_project_raw_oil_project_csv
2009-05-04,1267.5,existing_project_raw_oil_project_csv
2009-05-05,1267.5,existing_project_raw_oil_project_csv
2009-05-06,1272.0,existing_project_raw_oil_project_csv
2009-05-07,1257.3,existing_project_raw_oil_project_csv
2009-05-08,1242.25,existing_project_raw_oil_project_csv
2009-05-09,1242.25,existing_project_raw_oil_project_csv
2009-05-10,1242.25,existing_project_raw_oil_project_csv
2009-05-11,1232.9,existing_project_raw_oil_project_csv
2009-05-12,1238.0,existing_project_raw_oil_project_csv
2009-05-13,1239.0,existing_project_raw_oil_project_csv
2009-05-14,1264.0,existing_project_raw_oil_project_csv
2009-05-15,1252.0,existing_project_raw_oil_project_csv
2009-05-16,1252.0,existing_project_raw_oil_project_csv
2009-05-17,1252.0,existing_project_raw_oil_project_csv
2009-05-18,1260.5,existing_project_raw_oil_project_csv
2009-05-19,1244.5,existing_project_raw_oil_project_csv
2009-05-20,1246.0,existing_project_raw_oil_project_csv
2009-05-21,1245.0,existing_project_raw_oil_project_csv
2009-05-22,1242.0,existing_project_raw_oil_project_csv
2009-05-23,1242.0,existing_project_raw_oil_project_csv
2009-05-24,1242.0,existing_project_raw_oil_project_csv
2009-05-25,1242.0,existing_project_raw_oil_project_csv
2009-05-26,1264.25,existing_project_raw_oil_project_csv
2009-05-27,1264.4,existing_project_raw_oil_project_csv
2009-05-28,1261.8,existing_project_raw_oil_project_csv
2009-05-29,1249.0,existing_project_raw_oil_project_csv
2009-05-30,1249.0,existing_project_raw_oil_project_csv
2009-05-31,1249.0,existing_project_raw_oil_project_csv
2009-06-01,1272.5999755859375,existing_project_raw_oil_project_csv
2009-06-02,1234.2,existing_project_raw_oil_project_csv
2009-06-03,1232.1,existing_project_raw_oil_project_csv
2009-06-04,1246.25,existing_project_raw_oil_project_csv
2009-06-05,1247.5,existing_project_raw_oil_project_csv
2009-06-06,1247.5,existing_project_raw_oil_project_csv
2009-06-07,1247.5,existing_project_raw_oil_project_csv
2009-06-08,1247.4,existing_project_raw_oil_project_csv
2009-06-09,1258.5,existing_project_raw_oil_project_csv
2009-06-10,1253.5,existing_project_raw_oil_project_csv
2009-06-11,1248.7,existing_project_raw_oil_project_csv
2009-06-12,1246.0,existing_project_raw_oil_project_csv
2009-06-13,1246.0,existing_project_raw_oil_project_csv
2009-06-14,1246.0,existing_project_raw_oil_project_csv
2009-06-15,1257.0,existing_project_raw_oil_project_csv
2009-06-16,1255.7,existing_project_raw_oil_project_csv
2009-06-17,1269.0,existing_project_raw_oil_project_csv
2009-06-18,1263.5,existing_project_raw_oil_project_csv
2009-06-19,1264.2,existing_project_raw_oil_project_csv
2009-06-20,1264.2,existing_project_raw_oil_project_csv
2009-06-21,1264.2,existing_project_raw_oil_project_csv
2009-06-22,1278.6,existing_project_raw_oil_project_csv
2009-06-23,1281.7,existing_project_raw_oil_project_csv
2009-06-24,1273.0,existing_project_raw_oil_project_csv
2009-06-25,1285.1,existing_project_raw_oil_project_csv
2009-06-26,1278.3,existing_project_raw_oil_project_csv
2009-06-27,1278.3,existing_project_raw_oil_project_csv
2009-06-28,1278.3,existing_project_raw_oil_project_csv
2009-06-29,1278.0,existing_project_raw_oil_project_csv
2009-06-30,1273.5,existing_project_raw_oil_project_csv
2009-07-01,1223.0999755859375,existing_project_raw_oil_project_csv
2009-07-02,1270.7,existing_project_raw_oil_project_csv
2009-07-03,1265.7,existing_project_raw_oil_project_csv
2009-07-04,1265.7,existing_project_raw_oil_project_csv
2009-07-05,1265.7,existing_project_raw_oil_project_csv
2009-07-06,1267.0,existing_project_raw_oil_project_csv
2009-07-07,1268.7,existing_project_raw_oil_project_csv
2009-07-08,1277.5,existing_project_raw_oil_project_csv
2009-07-09,1277.7,existing_project_raw_oil_project_csv
2009-07-10,1288.4,existing_project_raw_oil_project_csv
2009-07-11,1288.4,existing_project_raw_oil_project_csv
2009-07-12,1288.4,existing_project_raw_oil_project_csv
2009-07-13,1309.0,existing_project_raw_oil_project_csv
2009-07-14,1294.2,existing_project_raw_oil_project_csv
2009-07-15,1270.6,existing_project_raw_oil_project_csv
2009-07-16,1266.0,existing_project_raw_oil_project_csv
2009-07-17,1254.5,existing_project_raw_oil_project_csv
2009-07-18,1254.5,existing_project_raw_oil_project_csv
2009-07-19,1254.5,existing_project_raw_oil_project_csv
2009-07-20,1244.0,existing_project_raw_oil_project_csv
2009-07-21,1245.5,existing_project_raw_oil_project_csv
2009-07-22,1251.1,existing_project_raw_oil_project_csv
2009-07-23,1244.8,existing_project_raw_oil_project_csv
2009-07-24,1245.0,existing_project_raw_oil_project_csv
2009-07-25,1245.0,existing_project_raw_oil_project_csv
2009-07-26,1245.0,existing_project_raw_oil_project_csv
2009-07-27,1242.4,existing_project_raw_oil_project_csv
2009-07-28,1236.3,existing_project_raw_oil_project_csv
2009-07-29,1243.8,existing_project_raw_oil_project_csv
2009-07-30,1230.5,existing_project_raw_oil_project_csv
2009-07-31,1222.2,existing_project_raw_oil_project_csv
2009-08-01,1249.5,existing_project_raw_oil_project_csv
2009-08-02,1249.5,existing_project_raw_oil_project_csv
2009-08-03,1214.0,existing_project_raw_oil_project_csv
2009-08-04,1219.9,existing_project_raw_oil_project_csv
2009-08-05,1225.5,existing_project_raw_oil_project_csv
2009-08-06,1225.0,existing_project_raw_oil_project_csv
2009-08-07,1224.0,existing_project_raw_oil_project_csv
2009-08-08,1224.0,existing_project_raw_oil_project_csv
2009-08-09,1224.0,existing_project_raw_oil_project_csv
2009-08-10,1227.6,existing_project_raw_oil_project_csv
2009-08-11,1242.7,existing_project_raw_oil_project_csv
2009-08-12,1242.0,existing_project_raw_oil_project_csv
2009-08-13,1237.2,existing_project_raw_oil_project_csv
2009-08-14,1239.5,existing_project_raw_oil_project_csv
2009-08-15,1239.5,existing_project_raw_oil_project_csv
2009-08-16,1239.5,existing_project_raw_oil_project_csv
2009-08-17,1258.5,existing_project_raw_oil_project_csv
2009-08-18,1246.4,existing_project_raw_oil_project_csv
2009-08-19,1251.4,existing_project_raw_oil_project_csv
2009-08-20,1245.5,existing_project_raw_oil_project_csv
2009-08-21,1242.5,existing_project_raw_oil_project_csv
2009-08-22,1242.5,existing_project_raw_oil_project_csv
2009-08-23,1242.5,existing_project_raw_oil_project_csv
2009-08-24,1240.5,existing_project_raw_oil_project_csv
2009-08-25,1247.8,existing_project_raw_oil_project_csv
